dep,nom,cp,nb_hab_2010,nb_hab_1999,nb_hab_2012,dens,surf,long,lat,alt_min,alt_max
6,Belvédère,6450,656,499,700,8,75.41,7.31667,44,575,3080
6,Saint-André-de-la-Roche,6730,5004,4130,4800,1749,2.86,7.28333,43.7333,43,383
6,Malaussène,6710,267,174,200,13,19.48,7.13333,43.9167,154,1468
6,Beuil,6470,495,335,500,6,75.65,6.98333,44.1,1040,2815
6,Antibes,06600-06160,74120,72454,77000,2799,26.48,7.11667,43.5833,0,163
6,Èze,6360,2686,2510,3000,283,9.47,7.36667,43.7167,0,700
6,Rigaud,6260,219,147,200,6,32.54,6.98333,44,333,1907
6,Cannes,06400-06150,73234,67406,72900,3732,19.62,7.01667,43.55,0,260
6,Villeneuve-Loubet,6270,15020,12940,14400,766,19.6,7.11667,43.65,0,213
6,Saint-Jeannet,6640,3682,3599,3700,252,14.58,7.15,43.75,39,934
6,Le Bar-sur-Loup,6620,2795,2581,2800,193,14.47,6.98889,43.7014,100,1312
6,Opio,6650,2115,1928,2100,223,9.47,6.98333,43.6667,154,361
6,Pégomas,6580,6809,5768,6400,603,11.28,6.93333,43.6,6,483
